system:index,FIPS formula,Geographic Name,count,mean,year,.geo
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_812,19043,"Clayton County, Iowa",213374,464.5000829,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_604,17015,"Carroll County, Illinois",237339,490.3546643,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_659,17125,"Mason County, Illinois",344494,448.8780583,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_653,17113,"McLean County, Illinois",432916,462.3957333,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_642,17091,"Kankakee County, Illinois",507532,447.0868001,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_695,17197,"Will County, Illinois",356754,427.1925629,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_646,17099,"LaSalle County, Illinois",789417,455.7710078,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_612,17031,"Cook County, Illinois",14888,356.2842762,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_645,17097,"Lake County, Illinois",9795,295.5249937,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_683,17173,"Shelby County, Illinois",435768,408.6075804,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_850,19119,"Lyon County, Iowa",674277,465.7715627,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_862,19143,"Osceola County, Iowa",482142,474.3707902,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_861,19141,"O'Brien County, Iowa",548165,452.7484915,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_808,19035,"Cherokee County, Iowa",348610,465.9718504,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_874,19167,"Sioux County, Iowa",881676,475.4214964,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_865,19149,"Plymouth County, Iowa",810774,459.2911966,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_857,19133,"Monona County, Iowa",300419,442.8738877,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_837,19093,"Ida County, Iowa",222870,477.5884845,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_814,19047,"Crawford County, Iowa",492941,478.7675492,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_873,19165,"Shelby County, Iowa",567775,474.5236231,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_868,19155,"Pottawattamie County, Iowa",880504,467.2506764,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_833,19085,"Harrison County, Iowa",351204,459.1475785,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_855,19129,"Mills County, Iowa",393447,459.2326534,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_826,19071,"Fremont County, Iowa",437515,468.8430177,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_663,17133,"Monroe County, Illinois",117390,471.3261092,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_603,17013,"Calhoun County, Illinois",37753,444.7101466,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_638,17083,"Jersey County, Illinois",197921,465.3524259,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_627,17061,"Greene County, Illinois",408573,459.1971065,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_665,17137,"Morgan County, Illinois",505790,480.9790675,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_605,17017,"Cass County, Illinois",238103,474.2076655,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_625,17057,"Fulton County, Illinois",454158,501.927295,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_601,17009,"Brown County, Illinois",101596,461.3958303,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_630,17067,"Hancock County, Illinois",654668,504.6634189,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_651,17109,"McDonough County, Illinois",558511,507.9950935,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_690,17187,"Warren County, Illinois",584090,505.0261187,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_644,17095,"Knox County, Illinois",518873,519.7408507,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_633,17073,"Henry County, Illinois",767988,495.0320694,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_813,19045,"Clinton County, Iowa",590997,483.5642474,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_839,19097,"Jackson County, Iowa",182441,472.5400842,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_843,19105,"Jones County, Iowa",278521,460.2226636,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_806,19031,"Cedar County, Iowa",460733,477.4393013,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_662,17131,"Mercer County, Illinois",483192,497.1971304,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_872,19163,"Scott County, Iowa",347979,493.5088703,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_860,19139,"Muscatine County, Iowa",302502,480.1506057,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_842,19103,"Johnson County, Iowa",288907,470.6180669,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_847,19113,"Linn County, Iowa",460644,458.6617596,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_796,19011,"Benton County, Iowa",642099,469.4233779,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_838,19095,"Iowa County, Iowa",283863,469.8338092,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_841,19101,"Jefferson County, Iowa",184481,484.5846542,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_844,19107,"Keokuk County, Iowa",297898,482.2649295,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_882,19183,"Washington County, Iowa",342512,478.7102549,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_848,19115,"Louisa County, Iowa",222451,481.2406472,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_819,19057,"Des Moines County, Iowa",211566,497.4817408,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_846,19111,"Lee County, Iowa",167264,493.6632468,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_597,17001,"Adams County, Illinois",430729,478.7014089,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_879,19177,"Van Buren County, Iowa",104221,487.7570181,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_816,19051,"Davis County, Iowa",104959,473.7576167,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_880,19179,"Wapello County, Iowa",179674,473.9742431,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_794,19007,"Appanoose County, Iowa",83667,450.4836128,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_858,19135,"Monroe County, Iowa",63597,461.6217528,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_849,19117,"Lucas County, Iowa",68970,457.4308369,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_883,19185,"Wayne County, Iowa",118611,442.9603747,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_792,19003,"Adams County, Iowa",189030,463.3871936,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_877,19173,"Taylor County, Iowa",165203,446.7544351,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_878,19175,"Union County, Iowa",169199,453.0412363,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_870,19159,"Ringgold County, Iowa",157101,441.3624038,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_810,19039,"Clarke County, Iowa",92110,433.5216328,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_817,19053,"Decatur County, Iowa",100743,448.7309595,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_815,19049,"Dallas County, Iowa",513194,468.2800113,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_851,19121,"Madison County, Iowa",244044,457.7772642,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_805,19029,"Cass County, Iowa",324100,474.3570147,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_795,19009,"Audubon County, Iowa",338941,470.0251147,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_829,19077,"Guthrie County, Iowa",339168,458.6834176,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_804,19027,"Carroll County, Iowa",555392,477.8182574,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_827,19073,"Greene County, Iowa",617759,453.4344754,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_798,19015,"Boone County, Iowa",610898,472.4578156,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_875,19169,"Story County, Iowa",623538,470.7025731,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_867,19153,"Polk County, Iowa",338355,469.4731884,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_881,19181,"Warren County, Iowa",230752,465.3041799,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_840,19099,"Jasper County, Iowa",698956,481.9511334,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_853,19125,"Marion County, Iowa",243165,457.3995683,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_852,19123,"Mahaska County, Iowa",309737,471.5609514,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_869,19157,"Poweshiek County, Iowa",363978,484.8121423,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_876,19171,"Tama County, Iowa",300072,472.7982085,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_854,19127,"Marshall County, Iowa",572209,482.1723958,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_828,19075,"Grundy County, Iowa",423925,480.7342189,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_802,19023,"Butler County, Iowa",437517,490.1646435,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_824,19067,"Floyd County, Iowa",471562,466.9366398,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_856,19131,"Mitchell County, Iowa",496919,462.8914143,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_888,19195,"Worth County, Iowa",465025,462.0613235,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_807,19033,"Cerro Gordo County, Iowa",586493,471.52956,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_825,19069,"Franklin County, Iowa",681409,483.0025339,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_832,19083,"Hardin County, Iowa",554842,474.4642558,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_830,19079,"Hamilton County, Iowa",670486,459.3074612,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_889,19197,"Wright County, Iowa",756741,467.3362321,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_836,19091,"Humboldt County, Iowa",558244,473.4154747,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_884,19187,"Webster County, Iowa",857507,455.4894509,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_803,19025,"Calhoun County, Iowa",734632,451.2108458,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_871,19161,"Sac County, Iowa",642154,473.0634722,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_801,19021,"Buena Vista County, Iowa",633087,472.5725361,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_866,19151,"Pocahontas County, Iowa",801039,468.0123402,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_811,19041,"Clay County, Iowa",509407,474.0710007,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_864,19147,"Palo Alto County, Iowa",728348,461.5932007,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_822,19063,"Emmet County, Iowa",477930,460.1507675,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_845,19109,"Kossuth County, Iowa",1245821,454.5785758,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_831,19081,"Hancock County, Iowa",535338,452.4676118,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_885,19189,"Winnebago County, Iowa",458095,449.9193482,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_835,19089,"Howard County, Iowa",383972,433.919177,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_809,19037,"Chickasaw County, Iowa",299150,452.0521006,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_797,19013,"Black Hawk County, Iowa",393992,479.9013816,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_799,19017,"Bremer County, Iowa",214586,482.4170563,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_800,19019,"Buchanan County, Iowa",409576,459.2728508,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_823,19065,"Fayette County, Iowa",413536,456.1887984,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_818,19055,"Delaware County, Iowa",321101,468.2228821,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_793,19005,"Allamakee County, Iowa",128561,449.4651032,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_886,19191,"Winneshiek County, Iowa",257877,452.4889654,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_821,19061,"Dubuque County, Iowa",137959,461.9160125,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_685,17177,"Stephenson County, Illinois",387757,470.7916858,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_697,17201,"Winnebago County, Illinois",213092,469.0850627,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_667,17141,"Ogle County, Illinois",522837,467.7404714,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_648,17103,"Lee County, Illinois",541276,453.166167,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_694,17195,"Whiteside County, Illinois",424527,490.6614514,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_602,17011,"Bureau County, Illinois",644240,466.8021084,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_668,17143,"Peoria County, Illinois",322533,500.375647,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_686,17179,"Tazewell County, Illinois",508616,465.4215086,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_650,17107,"Logan County, Illinois",503667,465.9529446,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_616,17039,"De Witt County, Illinois",15,472.1330831,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_698,17203,"Woodford County, Illinois",445384,465.5065617,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_658,17123,"Marshall County, Illinois",321525,478.4620015,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_649,17105,"Livingston County, Illinois",924398,456.7251473,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_606,17019,"Champaign County, Illinois",845975,447.8709572,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_688,17183,"Vermilion County, Illinois",646789,436.409246,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_634,17075,"Iroquois County, Illinois",1076046,453.7622708,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_623,17053,"Ford County, Illinois",423439,438.1311026,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_628,17063,"Grundy County, Illinois",215869,443.3338821,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_615,17037,"DeKalb County, Illinois",500092,436.0079148,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_641,17089,"Kane County, Illinois",94834,440.0855048,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_652,17111,"McHenry County, Illinois",107015,418.7946479,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_744,18091,"LaPorte County, Indiana",241880,456.6217258,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_762,18127,"Porter County, Indiana",181143,464.7751448,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_743,18089,"Lake County, Indiana",160689,456.0675719,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_735,18073,"Jasper County, Indiana",319313,511.823679,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_754,18111,"Newton County, Indiana",264452,489.8634736,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_721,18045,"Fountain County, Indiana",174610,446.5402455,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_777,18157,"Tippecanoe County, Indiana",297399,444.8382418,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_710,18023,"Clinton County, Indiana",278494,444.8319767,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_707,18017,"Cass County, Indiana",301259,488.3553046,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_706,18015,"Carroll County, Indiana",267223,445.4313569,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_789,18181,"White County, Indiana",414792,500.3507628,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_764,18131,"Pulaski County, Indiana",258799,483.9289289,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_773,18149,"Starke County, Indiana",79383,453.2128645,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_723,18049,"Fulton County, Indiana",238701,490.0176546,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_750,18103,"Miami County, Indiana",181203,467.4245185,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_783,18169,"Wabash County, Indiana",119302,455.8526235,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_732,18067,"Howard County, Indiana",129798,453.827417,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_727,18057,"Hamilton County, Indiana",68945,439.3936884,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_788,18179,"Wells County, Indiana",220279,447.8820707,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_700,18003,"Allen County, Indiana",138949,444.3499992,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_742,18087,"LaGrange County, Indiana",59801,472.2533425,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_755,18113,"Noble County, Indiana",151642,483.2170837,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_741,18085,"Kosciusko County, Indiana",248408,477.766204,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_748,18099,"Marshall County, Indiana",189575,472.4764063,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_769,18141,"St. Joseph County, Indiana",129200,462.494735,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_729,18061,"Harrison County, Indiana",18293,487.4892156,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_737,18077,"Jefferson County, Indiana",17247,442.2463916,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_722,18047,"Franklin County, Indiana",77434,459.1065584,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_767,18137,"Ripley County, Indiana",91072,453.3115731,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_728,18059,"Hancock County, Indiana",112703,460.121474,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_708,18019,"Clark County, Indiana",27574,446.0809324,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_734,18071,"Jackson County, Indiana",116753,461.5701153,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_786,18175,"Washington County, Indiana",69237,462.7741617,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_704,18011,"Boone County, Indiana",277861,459.4067086,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_753,18109,"Morgan County, Indiana",98455,427.1393981,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_730,18063,"Hendricks County, Indiana",189357,454.6717247,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_752,18107,"Montgomery County, Indiana",269725,457.3849912,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_759,18121,"Parke County, Indiana",20693,439.6111623,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_781,18165,"Vermillion County, Indiana",74685,439.3267852,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_782,18167,"Vigo County, Indiana",121429,429.1050713,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_726,18055,"Greene County, Indiana",90721,456.8543308,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_740,18083,"Knox County, Indiana",250272,434.3547913,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_711,18025,"Crawford County, Indiana",2063,471.3309098,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_717,18037,"Dubois County, Indiana",76603,460.3124162,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_772,18147,"Spencer County, Indiana",59558,419.9444093,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_785,18173,"Warrick County, Indiana",37012,432.3280326,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_692,17191,"Wayne County, Illinois",218523,440.5650068,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_693,17193,"White County, Illinois",210337,440.4251184,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_763,18129,"Posey County, Indiana",36493,413.7958605,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_724,18051,"Gibson County, Indiana",130799,432.6277364,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_647,17101,"Lawrence County, Illinois",165527,434.232417,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_613,17033,"Crawford County, Illinois",294401,443.0400187,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_608,17023,"Clark County, Illinois",373004,441.5017209,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_619,17045,"Edgar County, Illinois",348606,421.9980396,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_611,17029,"Coles County, Illinois",405190,432.0993425,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2004_617,17041,"Douglas County, Illinois",401182,445.9808024,2004,
