system:index,FIPS formula,Geographic Name,count,mean,year,.geo
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_621,17049,"Effingham County, Illinois",64128,334.5678355,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_622,17051,"Fayette County, Illinois",69500,340.3409447,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_654,17115,"Macon County, Illinois",0,,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_607,17021,"Christian County, Illinois",390,358.4853139,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_680,17167,"Sangamon County, Illinois",132475,374.1302843,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_655,17117,"Macoupin County, Illinois",144396,410.0189898,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_664,17135,"Montgomery County, Illinois",21486,406.2834555,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_656,17119,"Madison County, Illinois",103702,370.5412888,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_678,17163,"St. Clair County, Illinois",121678,334.3631961,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_610,17027,"Clinton County, Illinois",110030,371.2945804,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_691,17189,"Washington County, Illinois",47365,328.7847341,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_657,17121,"Marion County, Illinois",109439,315.5332825,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_637,17081,"Jefferson County, Illinois",159755,334.6001372,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_624,17055,"Franklin County, Illinois",126668,288.3587821,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_696,17199,"Williamson County, Illinois",50306,279.3427487,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_687,17181,"Union County, Illinois",54924,319.1513644,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_635,17077,"Jackson County, Illinois",148908,272.329185,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_669,17145,"Perry County, Illinois",84293,279.3997333,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_675,17157,"Randolph County, Illinois",140236,267.1464953,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_673,17153,"Pulaski County, Illinois",77301,345.6516812,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_672,17151,"Pope County, Illinois",13997,309.1015455,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_820,19059,"Dickinson County, Iowa",131555,426.7899886,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_859,19137,"Montgomery County, Iowa",28262,382.5243639,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_863,19145,"Page County, Iowa",22916,323.5297011,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_682,17171,"Scott County, Illinois",39594,396.476915,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_632,17071,"Henderson County, Illinois",94156,449.2773918,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_834,19087,"Henry County, Iowa",26254,405.8313643,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_791,19001,"Adair County, Iowa",74283,391.0879353,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_684,17175,"Stark County, Illinois",36845,449.1532141,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_661,17129,"Menard County, Illinois",54843,391.5481119,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_674,17155,"Putnam County, Illinois",18717,371.4305276,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_618,17043,"DuPage County, Illinois",0,,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_643,17093,"Kendall County, Illinois",0,,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_600,17007,"Boone County, Illinois",78314,351.6762759,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_702,18007,"Benton County, Indiana",33581,441.5852566,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_784,18171,"Warren County, Indiana",7925,409.1722223,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_778,18159,"Tipton County, Indiana",76318,376.9216415,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_746,18095,"Madison County, Indiana",133084,379.4462815,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_725,18053,"Grant County, Indiana",204053,374.0705605,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_703,18009,"Blackford County, Indiana",130256,378.1527956,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_716,18035,"Delaware County, Indiana",196016,383.7129202,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_731,18065,"Henry County, Indiana",115920,370.1696028,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_766,18135,"Randolph County, Indiana",247200,357.9678147,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_736,18075,"Jay County, Indiana",168773,327.3940427,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_733,18069,"Huntington County, Indiana",196604,353.881118,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_790,18183,"Whitley County, Indiana",106701,373.2998388,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_715,18033,"DeKalb County, Indiana",161938,391.1102335,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_774,18151,"Steuben County, Indiana",90177,348.6958759,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_718,18039,"Elkhart County, Indiana",57713,387.2171478,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_699,18001,"Adams County, Indiana",144574,351.7301403,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_720,18043,"Floyd County, Indiana",2846,272.265567,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_776,18155,"Switzerland County, Indiana",12324,331.7659408,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_756,18115,"Ohio County, Indiana",5129,302.4697384,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_713,18029,"Dearborn County, Indiana",13221,281.1047472,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_779,18161,"Union County, Indiana",40241,333.4645054,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_787,18177,"Wayne County, Indiana",106875,339.0275,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_719,18041,"Fayette County, Indiana",47320,318.8356864,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_768,18139,"Rush County, Indiana",88682,355.1927386,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_714,18031,"Decatur County, Indiana",131887,365.4131037,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_771,18145,"Shelby County, Indiana",62909,377.0441133,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_747,18097,"Marion County, Indiana",8644,352.7931249,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_739,18081,"Johnson County, Indiana",19686,313.3444386,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_705,18013,"Brown County, Indiana",2837,348.8409341,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_701,18005,"Bartholomew County, Indiana",94327,359.1512423,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_738,18079,"Jennings County, Indiana",88105,369.2277816,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_770,18143,"Scott County, Indiana",37070,372.7391136,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_745,18093,"Lawrence County, Indiana",24270,315.8373138,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_749,18101,"Martin County, Indiana",22448,344.8885224,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_751,18105,"Monroe County, Indiana",8571,370.5462399,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_765,18133,"Putnam County, Indiana",67593,392.075905,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_758,18119,"Owen County, Indiana",36151,403.0467208,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_709,18021,"Clay County, Indiana",79634,391.535609,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_775,18153,"Sullivan County, Indiana",12682,360.3093498,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_712,18027,"Daviess County, Indiana",72703,328.8844049,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_761,18125,"Pike County, Indiana",39535,314.4256206,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_757,18117,"Orange County, Indiana",21485,314.5777173,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_760,18123,"Perry County, Indiana",2280,315.1470042,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_631,17069,"Hardin County, Illinois",5366,290.229363,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_679,17165,"Saline County, Illinois",111252,269.2231753,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_626,17059,"Gallatin County, Illinois",72844,285.7773573,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_629,17065,"Hamilton County, Illinois",111628,303.6512723,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_620,17047,"Edwards County, Illinois",13989,298.9345575,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_780,18163,"Vanderburgh County, Indiana",14320,350.7324113,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_689,17185,"Wabash County, Illinois",11434,291.1688971,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_676,17159,"Richland County, Illinois",14277,282.9815553,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_599,17005,"Bond County, Illinois",18723,344.8858295,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_640,17087,"Johnson County, Illinois",27729,346.1198396,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_598,17003,"Alexander County, Illinois",62204,321.9169733,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_660,17127,"Massac County, Illinois",58683,279.1034632,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2002_666,17139,"Moultrie County, Illinois",0,,2002,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_887,19193,"Woodbury County, Iowa",139597,381.4347886,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_671,17149,"Pike County, Illinois",57000,409.5327173,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_681,17169,"Schuyler County, Illinois",6057,411.8955793,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_639,17085,"Jo Daviess County, Illinois",38923,373.6536546,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_677,17161,"Rock Island County, Illinois",33965,391.6264063,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_812,19043,"Clayton County, Iowa",65434,407.8949677,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_604,17015,"Carroll County, Illinois",19471,374.7876953,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_659,17125,"Mason County, Illinois",31431,387.5630658,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_653,17113,"McLean County, Illinois",143566,433.9993174,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_642,17091,"Kankakee County, Illinois",75427,399.6280196,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_695,17197,"Will County, Illinois",100300,385.7399139,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_646,17099,"LaSalle County, Illinois",178263,413.0785907,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_612,17031,"Cook County, Illinois",7531,365.622184,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_645,17097,"Lake County, Illinois",15622,350.604629,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_683,17173,"Shelby County, Illinois",121115,403.8910524,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_850,19119,"Lyon County, Iowa",153000,409.5270433,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_862,19143,"Osceola County, Iowa",116264,423.9295322,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_861,19141,"O'Brien County, Iowa",127460,434.7049752,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_808,19035,"Cherokee County, Iowa",135573,412.5822081,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_874,19167,"Sioux County, Iowa",169441,429.3784008,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_865,19149,"Plymouth County, Iowa",173189,414.7365127,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_857,19133,"Monona County, Iowa",133032,383.3583077,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_837,19093,"Ida County, Iowa",120208,416.4310555,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_814,19047,"Crawford County, Iowa",152830,402.5699489,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_873,19165,"Shelby County, Iowa",189822,399.2053977,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_868,19155,"Pottawattamie County, Iowa",156374,372.6355432,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_833,19085,"Harrison County, Iowa",117872,381.2991509,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_855,19129,"Mills County, Iowa",65638,342.8275358,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_826,19071,"Fremont County, Iowa",105762,338.3623954,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_663,17133,"Monroe County, Illinois",59971,370.1049439,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_603,17013,"Calhoun County, Illinois",11385,422.7845377,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_638,17083,"Jersey County, Illinois",39185,407.2886114,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_627,17061,"Greene County, Illinois",53181,422.6341242,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_665,17137,"Morgan County, Illinois",52801,431.7186633,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_605,17017,"Cass County, Illinois",7899,413.9743796,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_625,17057,"Fulton County, Illinois",23572,412.5030035,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_601,17009,"Brown County, Illinois",627,434.6065398,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_630,17067,"Hancock County, Illinois",89044,420.1290932,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_651,17109,"McDonough County, Illinois",29296,421.9193438,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_690,17187,"Warren County, Illinois",37902,407.5420985,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_644,17095,"Knox County, Illinois",59996,407.9157037,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_633,17073,"Henry County, Illinois",85151,402.5364903,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_813,19045,"Clinton County, Iowa",57693,419.4938561,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_839,19097,"Jackson County, Iowa",8654,404.4839651,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_843,19105,"Jones County, Iowa",76419,404.7516365,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_806,19031,"Cedar County, Iowa",99885,416.9084772,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_662,17131,"Mercer County, Illinois",58321,378.0071375,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_872,19163,"Scott County, Iowa",26268,417.8779203,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_860,19139,"Muscatine County, Iowa",60861,402.1775804,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_842,19103,"Johnson County, Iowa",64298,397.4725195,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_847,19113,"Linn County, Iowa",110648,393.0411883,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_796,19011,"Benton County, Iowa",173177,386.7543841,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_838,19095,"Iowa County, Iowa",94852,398.4456629,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_841,19101,"Jefferson County, Iowa",55708,414.7654742,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_844,19107,"Keokuk County, Iowa",81002,387.7228759,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_882,19183,"Washington County, Iowa",68311,408.0304436,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_848,19115,"Louisa County, Iowa",69334,397.5253895,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_819,19057,"Des Moines County, Iowa",51626,414.6469499,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_846,19111,"Lee County, Iowa",33048,404.8234497,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_597,17001,"Adams County, Illinois",78251,409.5329032,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_879,19177,"Van Buren County, Iowa",38265,406.2631604,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_816,19051,"Davis County, Iowa",21409,399.7169215,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_880,19179,"Wapello County, Iowa",11383,393.3903739,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_794,19007,"Appanoose County, Iowa",18657,390.959703,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_858,19135,"Monroe County, Iowa",18087,362.5295219,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_849,19117,"Lucas County, Iowa",25002,360.7865455,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_883,19185,"Wayne County, Iowa",34484,377.6843174,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_792,19003,"Adams County, Iowa",49099,371.9385997,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_877,19173,"Taylor County, Iowa",38512,337.4659628,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_878,19175,"Union County, Iowa",61724,351.4060563,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_870,19159,"Ringgold County, Iowa",47688,339.2043768,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_810,19039,"Clarke County, Iowa",45413,370.5906895,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_817,19053,"Decatur County, Iowa",32219,366.1755314,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_815,19049,"Dallas County, Iowa",122336,399.8539377,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_851,19121,"Madison County, Iowa",120372,368.2670657,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_805,19029,"Cass County, Iowa",84759,391.8222735,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_795,19009,"Audubon County, Iowa",80172,404.8637293,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_829,19077,"Guthrie County, Iowa",68836,396.5824288,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_804,19027,"Carroll County, Iowa",106187,411.489984,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_827,19073,"Greene County, Iowa",56913,409.9039003,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_798,19015,"Boone County, Iowa",103875,402.8152264,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_875,19169,"Story County, Iowa",165243,399.8592085,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_867,19153,"Polk County, Iowa",85948,387.1286358,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_881,19181,"Warren County, Iowa",55425,371.1829602,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_840,19099,"Jasper County, Iowa",74578,384.3536644,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_853,19125,"Marion County, Iowa",40826,377.308137,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_852,19123,"Mahaska County, Iowa",72783,389.209052,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_869,19157,"Poweshiek County, Iowa",150282,396.9665302,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_876,19171,"Tama County, Iowa",141257,369.2139346,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_854,19127,"Marshall County, Iowa",59566,376.8389347,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_828,19075,"Grundy County, Iowa",109723,354.1028872,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_802,19023,"Butler County, Iowa",126894,403.0213038,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_824,19067,"Floyd County, Iowa",65461,413.4699056,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_856,19131,"Mitchell County, Iowa",50953,420.0002775,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_888,19195,"Worth County, Iowa",92091,416.2870647,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_807,19033,"Cerro Gordo County, Iowa",91777,429.5390567,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_825,19069,"Franklin County, Iowa",78396,418.0490678,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_832,19083,"Hardin County, Iowa",64995,396.2971882,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_830,19079,"Hamilton County, Iowa",78383,395.7510942,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_889,19197,"Wright County, Iowa",73725,406.9107023,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_836,19091,"Humboldt County, Iowa",65100,409.2873356,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_884,19187,"Webster County, Iowa",65523,414.7109733,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_803,19025,"Calhoun County, Iowa",64904,379.5422037,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_soybean_doy_2003_871,19161,"Sac County, Iowa",153869,405.2738436,2003,
