system:index,FIPS formula,Geographic Name,count,mean,year,.geo
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_801,19021,"Buena Vista County, Iowa",159925,1503.083675,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_866,19151,"Pocahontas County, Iowa",172587,1562.630373,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_811,19041,"Clay County, Iowa",117894,1595.782546,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_864,19147,"Palo Alto County, Iowa",208655,1570.356485,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_822,19063,"Emmet County, Iowa",138749,1591.167176,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_845,19109,"Kossuth County, Iowa",444619,1525.965174,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_831,19081,"Hancock County, Iowa",198199,1537.256071,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_885,19189,"Winnebago County, Iowa",122991,1541.94351,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_835,19089,"Howard County, Iowa",151395,1580.790147,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_809,19037,"Chickasaw County, Iowa",211635,1598.901775,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_797,19013,"Black Hawk County, Iowa",268555,1543.304685,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_799,19017,"Bremer County, Iowa",188773,1556.371009,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_800,19019,"Buchanan County, Iowa",331118,1584.920895,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_823,19065,"Fayette County, Iowa",378698,1546.738545,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_818,19055,"Delaware County, Iowa",437698,1639.561285,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_793,19005,"Allamakee County, Iowa",140244,1429.067557,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_886,19191,"Winneshiek County, Iowa",312003,1559.691998,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_821,19061,"Dubuque County, Iowa",213874,1544.635735,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_685,17177,"Stephenson County, Illinois",229150,1445.29998,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_697,17201,"Winnebago County, Illinois",205044,1536.458891,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_667,17141,"Ogle County, Illinois",452872,1560.588024,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_648,17103,"Lee County, Illinois",379113,1582.70063,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_694,17195,"Whiteside County, Illinois",48947,1622.71555,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_602,17011,"Bureau County, Illinois",302325,1650.634126,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_668,17143,"Peoria County, Illinois",78477,1638.179966,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_686,17179,"Tazewell County, Illinois",157482,1669.941109,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_650,17107,"Logan County, Illinois",203935,1757.756595,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_616,17039,"De Witt County, Illinois",63856,1658.022849,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_698,17203,"Woodford County, Illinois",106751,1681.886671,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_658,17123,"Marshall County, Illinois",115313,1630.440116,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_649,17105,"Livingston County, Illinois",182694,1600.846621,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_606,17019,"Champaign County, Illinois",267650,1704.490379,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_688,17183,"Vermilion County, Illinois",139831,1637.661817,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_634,17075,"Iroquois County, Illinois",309834,1565.632786,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_623,17053,"Ford County, Illinois",83931,1611.810995,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_628,17063,"Grundy County, Illinois",134173,1563.109243,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_615,17037,"DeKalb County, Illinois",375955,1608.886432,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_641,17089,"Kane County, Illinois",123455,1563.930809,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_652,17111,"McHenry County, Illinois",146182,1654.576222,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_744,18091,"LaPorte County, Indiana",143612,1612.664208,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_762,18127,"Porter County, Indiana",56872,1587.73386,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_743,18089,"Lake County, Indiana",68624,1566.870948,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_735,18073,"Jasper County, Indiana",222568,1471.488225,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_754,18111,"Newton County, Indiana",151078,1520.440536,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_721,18045,"Fountain County, Indiana",50116,1608.57377,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_777,18157,"Tippecanoe County, Indiana",58170,1708.473,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_710,18023,"Clinton County, Indiana",92737,1591.560002,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_707,18017,"Cass County, Indiana",117464,1586.931713,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_706,18015,"Carroll County, Indiana",145746,1650.655004,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_789,18181,"White County, Indiana",139710,1504.671559,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_764,18131,"Pulaski County, Indiana",143860,1377.942973,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_773,18149,"Starke County, Indiana",73751,1536.832576,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_723,18049,"Fulton County, Indiana",109827,1543.98931,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_750,18103,"Miami County, Indiana",52240,1509.301864,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_783,18169,"Wabash County, Indiana",40823,1442.555315,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_732,18067,"Howard County, Indiana",56385,1569.289977,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_727,18057,"Hamilton County, Indiana",31184,1400.191267,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_788,18179,"Wells County, Indiana",27537,1278.243989,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_700,18003,"Allen County, Indiana",75739,1298.135797,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_742,18087,"LaGrange County, Indiana",85036,1407.459802,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_755,18113,"Noble County, Indiana",74399,1478.10062,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_741,18085,"Kosciusko County, Indiana",117190,1568.437416,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_748,18099,"Marshall County, Indiana",125137,1587.494674,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_769,18141,"St. Joseph County, Indiana",142046,1558.576463,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_729,18061,"Harrison County, Indiana",5641,1838.316012,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_737,18077,"Jefferson County, Indiana",6141,1571.091716,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_722,18047,"Franklin County, Indiana",39246,1509.965234,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_767,18137,"Ripley County, Indiana",25335,1407.473352,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_728,18059,"Hancock County, Indiana",36267,1474.234382,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_708,18019,"Clark County, Indiana",6693,1566.377169,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_734,18071,"Jackson County, Indiana",65192,1567.867895,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_786,18175,"Washington County, Indiana",18087,1577.090586,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_704,18011,"Boone County, Indiana",42987,1517.65073,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_753,18109,"Morgan County, Indiana",44713,1556.042209,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_730,18063,"Hendricks County, Indiana",56016,1576.296581,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_752,18107,"Montgomery County, Indiana",70820,1668.044067,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_759,18121,"Parke County, Indiana",31487,1540.705748,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_781,18165,"Vermillion County, Indiana",46124,1439.358984,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_782,18167,"Vigo County, Indiana",49827,1484.055658,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_726,18055,"Greene County, Indiana",56036,1536.012935,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_740,18083,"Knox County, Indiana",191562,1475.513688,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_711,18025,"Crawford County, Indiana",922,1654.605284,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_717,18037,"Dubois County, Indiana",40727,1528.361391,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_772,18147,"Spencer County, Indiana",42019,1756.228723,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_785,18173,"Warrick County, Indiana",17574,1671.565839,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_692,17191,"Wayne County, Illinois",64170,1240.337578,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_693,17193,"White County, Illinois",57024,1275.461173,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_763,18129,"Posey County, Indiana",36819,1430.275705,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_724,18051,"Gibson County, Indiana",113514,1411.945422,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_647,17101,"Lawrence County, Illinois",50046,1423.927273,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_613,17033,"Crawford County, Illinois",64329,1514.269969,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_608,17023,"Clark County, Illinois",113221,1529.798434,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_619,17045,"Edgar County, Illinois",156439,1650.862861,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_611,17029,"Coles County, Illinois",132303,1633.459107,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_617,17041,"Douglas County, Illinois",127061,1593.991508,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_670,17147,"Piatt County, Illinois",122361,1707.66105,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_614,17035,"Cumberland County, Illinois",71612,1566.363219,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_636,17079,"Jasper County, Illinois",78728,1469.238868,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_609,17025,"Clay County, Illinois",42428,1402.603403,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_621,17049,"Effingham County, Illinois",73197,1511.92018,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_622,17051,"Fayette County, Illinois",90026,1492.679838,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_654,17115,"Macon County, Illinois",162077,1685.551576,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_607,17021,"Christian County, Illinois",296362,1682.011586,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_680,17167,"Sangamon County, Illinois",354700,1813.932644,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_655,17117,"Macoupin County, Illinois",299378,1742.584203,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_664,17135,"Montgomery County, Illinois",201454,1730.19425,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_656,17119,"Madison County, Illinois",82817,1647.487856,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_678,17163,"St. Clair County, Illinois",55773,1524.452502,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_610,17027,"Clinton County, Illinois",61183,1483.835136,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_691,17189,"Washington County, Illinois",50515,1417.471171,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_657,17121,"Marion County, Illinois",36661,1290.535297,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_637,17081,"Jefferson County, Illinois",26476,1227.603452,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_624,17055,"Franklin County, Illinois",21472,1113.998451,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_696,17199,"Williamson County, Illinois",6560,1150.040854,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_687,17181,"Union County, Illinois",5048,1234.334192,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_635,17077,"Jackson County, Illinois",19742,1140.793638,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_669,17145,"Perry County, Illinois",20137,1173.923569,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_675,17157,"Randolph County, Illinois",22139,1215.565683,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_673,17153,"Pulaski County, Illinois",12756,1271.175604,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_672,17151,"Pope County, Illinois",1454,1197.991747,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_820,19059,"Dickinson County, Iowa",73756,1570.331844,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_859,19137,"Montgomery County, Iowa",76115,1260.5416,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_863,19145,"Page County, Iowa",132889,1160.892381,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_682,17171,"Scott County, Illinois",48983,1813.019472,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_632,17071,"Henderson County, Illinois",178440,1683.225467,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_834,19087,"Henry County, Iowa",127364,1779.091134,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_791,19001,"Adair County, Iowa",59335,1211.323031,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_684,17175,"Stark County, Illinois",52652,1632.712585,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_661,17129,"Menard County, Illinois",92794,1768.961168,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_674,17155,"Putnam County, Illinois",30012,1555.829396,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_618,17043,"DuPage County, Illinois",6090,1425.510902,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_643,17093,"Kendall County, Illinois",96687,1554.899305,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_600,17007,"Boone County, Illinois",107520,1607.9642,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_702,18007,"Benton County, Indiana",45645,1714.830656,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_784,18171,"Warren County, Indiana",51355,1535.328408,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_778,18159,"Tipton County, Indiana",33022,1463.688191,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_746,18095,"Madison County, Indiana",33951,1514.809837,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_725,18053,"Grant County, Indiana",35100,1404.221863,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_703,18009,"Blackford County, Indiana",6802,1297.843841,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_716,18035,"Delaware County, Indiana",14900,1434.529071,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_731,18065,"Henry County, Indiana",45958,1545.323818,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_766,18135,"Randolph County, Indiana",49876,1425.812715,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_736,18075,"Jay County, Indiana",78254,1296.643943,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_733,18069,"Huntington County, Indiana",17202,1329.964904,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_790,18183,"Whitley County, Indiana",29821,1389.381176,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_715,18033,"DeKalb County, Indiana",24652,1334.857294,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_774,18151,"Steuben County, Indiana",27741,1439.851375,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_718,18039,"Elkhart County, Indiana",121979,1526.902173,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_699,18001,"Adams County, Indiana",58854,1259.6906,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_720,18043,"Floyd County, Indiana",447,1496.249494,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_776,18155,"Switzerland County, Indiana",1316,1480.523791,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_756,18115,"Ohio County, Indiana",494,1466.220726,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_713,18029,"Dearborn County, Indiana",4304,1508.94418,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_779,18161,"Union County, Indiana",36773,1531.549984,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_787,18177,"Wayne County, Indiana",49735,1526.725944,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_719,18041,"Fayette County, Indiana",36327,1606.494085,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_768,18139,"Rush County, Indiana",114229,1658.545184,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_714,18031,"Decatur County, Indiana",103284,1601.759783,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_771,18145,"Shelby County, Indiana",55837,1592.514004,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_747,18097,"Marion County, Indiana",6272,1551.221399,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_739,18081,"Johnson County, Indiana",41429,1524.157139,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_705,18013,"Brown County, Indiana",1465,1275.746935,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_701,18005,"Bartholomew County, Indiana",75264,1497.008953,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_738,18079,"Jennings County, Indiana",19762,1534.470896,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_770,18143,"Scott County, Indiana",5890,1557.402535,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_745,18093,"Lawrence County, Indiana",9086,1484.570166,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_749,18101,"Martin County, Indiana",13744,1633.571566,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_751,18105,"Monroe County, Indiana",2739,1499.747552,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_765,18133,"Putnam County, Indiana",44032,1582.078596,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_758,18119,"Owen County, Indiana",11671,1494.120065,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_709,18021,"Clay County, Indiana",50342,1532.330767,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_775,18153,"Sullivan County, Indiana",87881,1538.898533,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_712,18027,"Daviess County, Indiana",214998,1470.838017,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_761,18125,"Pike County, Indiana",32706,1337.517231,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_757,18117,"Orange County, Indiana",13589,1549.496447,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_760,18123,"Perry County, Indiana",4933,1964.9219,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_631,17069,"Hardin County, Illinois",1192,1265.713087,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_679,17165,"Saline County, Illinois",37179,1149.463353,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_626,17059,"Gallatin County, Illinois",68535,1259.091253,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_629,17065,"Hamilton County, Illinois",47135,1088.96345,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_620,17047,"Edwards County, Illinois",18293,1152.549933,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_780,18163,"Vanderburgh County, Indiana",24037,1295.262591,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_689,17185,"Wabash County, Illinois",53874,1319.01587,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_676,17159,"Richland County, Illinois",56955,1391.530983,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_599,17005,"Bond County, Illinois",41050,1527.779348,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_640,17087,"Johnson County, Illinois",5034,1274.227652,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_598,17003,"Alexander County, Illinois",10610,1180.696607,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_660,17127,"Massac County, Illinois",9639,1287.545804,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2003_666,17139,"Moultrie County, Illinois",0,,2003,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_887,19193,"Woodbury County, Iowa",252765,1438.047077,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_671,17149,"Pike County, Illinois",283354,1650.330507,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_681,17169,"Schuyler County, Illinois",72670,1739.39106,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_639,17085,"Jo Daviess County, Illinois",76332,1744.929426,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_677,17161,"Rock Island County, Illinois",68986,1747.434506,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_812,19043,"Clayton County, Iowa",348069,1662.077219,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_604,17015,"Carroll County, Illinois",312794,1948.030599,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_659,17125,"Mason County, Illinois",362884,1505.150524,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_653,17113,"McLean County, Illinois",151887,1725.905762,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_642,17091,"Kankakee County, Illinois",397790,1648.226307,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_695,17197,"Will County, Illinois",117308,1588.19503,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_646,17099,"LaSalle County, Illinois",365440,1662.97919,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_612,17031,"Cook County, Illinois",5409,1278.419608,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_645,17097,"Lake County, Illinois",5148,1090.030542,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_683,17173,"Shelby County, Illinois",197589,1505.512971,2004,
scym_srlandsat_gcviqlty_srmodisblend_pyv1f_usa_maize_2004_850,19119,"Lyon County, Iowa",179625,1683.636968,2004,
